gene_id,SRR25115639,SRR25115640,SRR25115641,SRR25115642,SRR25115643,SRR25115644,SRR25115645,SRR25115646,SRR25115647
Ebi3,43.0,33.0,24.0,168.924,122.0,157.863,13.0,15.0,6.0
Ebna1bp2,511.99983,477.0003,441.99944,520.9997999999999,513.99934,534.9998,322.9999,304.0002,325.00027
Ebp,398.99966,288.0003,306.00037000000003,556.99982,456.9999,550.0002000000001,216.0,220.9995302,217.0
Ebpl,130.0008,67.0,71.0,187.99972,188.99957,187.99988,57.99999,53.0,53.00001
Ecd,524.2857,538.99989,535.0004799999999,535.9997,521.9997,550.9999,600.0004,493.0,487.99968
Ece1,1669.9989,2229.0006000000003,1772.9994000000002,2998.9993,2873.0084,2975.9973,1784.99692,1725.9986700000002,1828.99873
Ece2,67.90452,96.99998191,49.308357456,238.9996306,272.1327247553,270.00017,6.01845,15.000038,4.187860000000001
Ecel1,5.0,2.0,1.0,6.0,3.0000020000000003,1.0,0.0,0.0,0.0
Ech1,3904.9951,4481.995330000001,7014.99838,2509.99807,1997.00346,2219.00357,16730.99128,15633.0275667764,15256.01352
Echdc1,627.993,426.78296631,681.07437,666.976,391.1147,354.46659,459.186,421.98902,384.0975
Echdc2,454.00039,333.99986,295.00034,249.0003,242.99952,223.000023,326.0000613,289.9997,311.00028000000003
Echdc3,201.99951,236.00027,256.00001000000003,106.99996,82.99998000000001,93.0,410.00007,377.99963,417.99972
Echs1,2164.02461,2364.99597,3321.00231,1734.00197,1295.9993,1670.00082,4895.9994400000005,4203.00303,4530.99901
Eci1,862.00005,910.00027,1625.99605,548.0003800000001,407.99977,523.0005,3221.99623,2945.995839,2913.99792
Eci2,1124.0352814326,1162.000800557942,1459.8569700383296,1174.826419129,982.77651413722,1119.90821741544,2313.47790880188,2088.8591343622,2121.9276356082
Eci3,5.0,2.0,8.005680401000001,6.00729,4.0,2.00191,1.00094,0.0,0.0
Ecm1,5045.00094,2595.00164,1855.9957800273032,7022.00212,6360.999420000001,7298.99899,477.00034,460.00028,448.00003
Ecm2,881.0,1195.996,880.0,1205.003,1544.001,1109.004,554.9996,490.0004,519.0688
Ecpas,2762.0051900000003,2785.00141,3169.9955400000003,2169.00497,2164.00031,2021.99874,3185.99622,2952.995706,2999.99506
Ecrg4,277.0,440.0,260.0,874.0,1316.0,1472.0,7.0,7.0,14.0
Ecscr,283.99985,329.0,238.00015,705.0004600000001,601.9997007,907.999844,217.0,193.00044,238.0001
Ecsit,820.0,900.43341,1005.00104,459.12891,463.0004,580.70061,1505.68722,1389.9992,1452.00054
Ect2,25.0000112611,28.999973,20.00002758714,119.00001,103.000366627581,107.0,17.00000589458,19.00003,14.999997936
Ect2l,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
Eda,91.99999715513002,152.0002174,111.999642870998,177.00004197184,166.0,159.00004257045,90.00002902360019,50.00000028,58.9999942
Eda2r,172.00054,123.9995,116.99992,133.99958,189.0,133.99971,63.0,53.0,53.0
Edar,17.0,19.0,12.0,24.0,23.0,16.0,6.0,7.0,9.0
Edaradd,3.0,6.0,2.0,12.0,20.0,12.0,1.0,0.0,1.0
Edc3,289.71000000000004,273.3567,244.224,487.938,524.9390000000001,485.535,196.0355,206.1639,206.4455
Edc4,791.0000799999999,739.9996100000001,647.99964,862.00066,904.99997,894.00077,607.00009,576.99993,562.99964
Eddm3b,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Edem1,830.0001,482.0002507,554.99965,1908.99487,1929.99757,1675.99732,252.0,218.00029,229.999539
Edem2,386.0002,265.9996,241.99959,777.9997,701.0002,730.0004,101.99964,131.00015,125.00012
Edem3,856.0,812.0004,787.0002,1013.99677,1158.00232,952.99983,512.00046,430.0003,529.9996
Edf1,1383.00398,1430.00446,1552.9971300000002,1512.00279,1358.9996,1729.00469,1357.00275,1360.0007,1370.99917
Edil3,9.0,6.0,1.0,15.0,29.999966,34.99995,8.0,7.0,6.0
Edn1,198.0,145.0,94.0,267.0,282.0,205.0,46.0,48.0,54.0
Edn2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edn3,15.0,60.00004,96.00002,8.0,2.0,6.999995999999999,17.0,30.0,23.000000978963
Ednra,531.9995,647.0002000000001,580.0003999999999,768.99951,859.99951,865.99999,583.0003,508.9997,590.9997000000001
Ednrb,492.0003,581.9997999999999,437.0004,614.0003,343.0004,391.9995,267.18348,233.9998,232.9997
Edrf1,326.99985000000004,266.99993,265.0001,267.99989,312.00002,282.00031,199.99962,191.00047,194.99991
Eea1,1084.00262,965.9999,892.99985,1007.99622,1015.00207,844.0,602.0,511.99969,588.9996199999999
Eed,316.3632,282.533861,299.98440056675497,415.872088877,419.49876000000006,422.05388,244.64724,206.682283,222.91498
Eef1a1,44538.01043002806,37801.01565,31900.0014798,81833.0079,80476.99279999999,80655.99404,12628.03239,12160.0481,12632.022389999998
Eef1a2,10566.0,12516.0,13971.0,5293.0,4913.0,6698.0,17134.0,15721.0,16954.0
Eef1akmt1,238.0,225.0,284.0,231.0,228.9996,268.0,331.0,309.0,324.0
Eef1akmt2,129.00003999999998,113.00008,86.99996,184.99964,175.99969000000002,218.999876,81.00002,63.000040000000006,63.99996
Eef1akmt3,2.00007,4.0,6.00006,24.0,44.0029,44.0032,1.0,2.0,0.0
Eef1akmt4,48.8318,57.0,64.9279,125.90605,143.571,137.99991,59.2001,44.99999,55.68225
Eef1aknmt,162.99994,179.000339,142.99994,237.99961,245.00031,219.00035,113.99992,99.00003,137.99992
Eef1b2,2435.00432526,2075.00042,2232.9998,4581.99654,4349.9986,5017.00119,1926.0001673523,1744.00113,1742.00051
Eef1d,1927.041706,1761.99942,1923.0006,2024.000360224549,1854.99935,2506.996744,1834.00048,1764.000984,1861.000284603
Eef1e1,173.9998,165.9996,157.9997,173.00029999999998,156.99989,172.00039999999998,148.00047,139.0001,148.00034
Eef1g,4863.0029700000005,4504.0035,5091.00264,7558.00491,7163.9991,8536.99775,4182.00366,3849.00331,4112.00462
Eef2,27741.98398,29229.98743,27988.03831,41531.01829,42983.0422,42372.03922,21219.0308,19628.01532,20519.97201
Eef2k,837.99996,850.99991,752.0007499999999,900.0003,836.0006,834.0029000000001,683.99973,596.00015,687.99983
Eef2kmt,221.78936,193.61258,191.54649,247.75891,240.79289,259.11416,138.31749,140.5352,111.05997
Eefsec,146.00019999999998,121.00012,127.000032,201.99949,192.0001,235.00005,76.999996,101.00000109094,82.00005
Eepd1,209.0,161.0,324.0,432.0,187.0,177.0,550.0,503.0,514.0
Efcab1,8.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
Efcab10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Efcab11,3.999998,4.000001,1.999996,14.0,13.0,19.99999,0.0,4.0,0.0
Efcab12,7.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0
Efcab14,1125.00052,1116.00081,1037.00022,1075.9991,1207.00168,1031.00087,728.99973,656.9996,711.99943
Efcab15,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Efcab2,773.9998,915.0003,1000.0002,284.0003,293.0,366.9996,1406.001,1262.003,1322.001
Efcab3,5.102868,6.320813,0.0,3.89531,12.18202,4.60485,0.0,0.0,1.0
Efcab5,8.999998,3.0,2.0,11.0,9.0,7.9999955,10.0,10.0,11.0
Efcab6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Efcab7,23.000003,20.0,11.0,35.0,30.99996,30.99999,17.0000416,7.0,7.0
Efcab8,0.0,0.0,0.0,4.999995999999999,0.0,1.0,0.0,2.000005,0.0
Efcab9,0.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0
Efcc1,29.43319,38.3911,26.40634,20.01778,36.6769,21.4593,10.0,15.0017,15.68485
Efemp1,1139.0,273.0004,305.00010000000003,334.9998,97.0,49.99996,67.99996,82.0,67.0
Efemp2,686.99963237,429.99992,374.4007433,2225.99622,2223.75716,2641.00203,161.0001,137.00031,139.9996969993
Efhb,10.0,10.0,0.0,17.00002,14.0,15.0,3.0,0.0,2.0
Efhc1,25.0,22.0,12.0,54.0,71.99995,45.0,6.0,9.0,16.0
Efhc2,5.0,2.0,3.0,5.0,1.0,2.0,4.0,3.0,2.0
Efhd1,77.0,51.0,89.0,86.0,47.00003,82.00002,74.0,64.999988,70.0
Efhd1os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Efhd2,2388.0,2496.0,1690.0,4215.0,3859.0,4243.0,385.0,347.0,348.0
Efl1,246.99957436000005,256.99946,212.0002232823,305.99951834,332.99996300000004,334.9997278,153.9997759,154.99953584569997,143.99985783459002
Efna1,235.0,296.99962,296.0,507.00019,490.99957,637.0,475.00011,382.00024,393.0003
Efna2,70.0,21.0,17.0,39.0,41.0,28.0,9.0,6.0,14.0
Efna3,2.47674,6.000005,2.0,6.0,10.0,6.0,1.0,0.0,1.0
Efna4,15.6171,7.0,5.0,45.8997,62.9142,83.8851,1.0,9.84348,5.0
Efna5,265.9997,290.00013,232.00026,355.00030000000004,392.9998,392.9996,106.000211,121.0,109.0004
Efnb1,399.99954,244.99995,248.9998,402.0003,411.99974,522.0,459.000174,425.0005,398.9998
Efnb2,382.0,513.99955,395.0,725.0,766.9996500000001,795.0,465.00025,390.0002,453.00004
Efnb3,80.0,84.0,376.0,30.0,30.0,25.0,845.0,989.0,787.0
Efr3a,1168.00387105892,1136.0,1224.13498,1298.01592,1429.99653,1082.26566,1135.99945,989.99999,1033.99979
Efr3b,197.0027,240.99993,222.0004,204.0,181.0001,236.0003,504.0000131384,477.0,479.00035
Efs,154.99948,85.0,64.00004,255.9999,246.9997,311.0002,52.00005,33.0,36.0
Eftud2,920.9997400757404,881.00003,769.0001599999999,1196.0002500404166,1059.9999100102511,1290.99796,629.0003800000001,532.99982,613.99989
Egf,21.0000406,25.999958,132.76962,26.7518430129,26.903230373722,28.757446,163.76495,117.61636,203.52280264798
Egfem1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0
Egfl6,7.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
Egfl7,1016.000097934,1459.9996342170489,930.99936170885,2058.99955467,1434.000141883,2198.0006497028,1319.785875034,1145.999601753,1285.662606311
Egfl8,25.0,13.99996,13.99999,20.99999,23.00002,24.999988,8.0,9.0,9.0
Egflam,90.00001,81.00001,138.9996400499148,166.00005,105.99997,133.000000796667,279.9997,233.9997,267.0002
Egfr,814.99994,280.99964,304.00013,877.00035,1238.0046,1072.9998,148.99966,167.00015000000002,131.00012
Egfros,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Egln1,4129.0,5091.0,5336.0,2630.0,2637.0,2879.0,6980.0,6071.0,6627.0
Egln2,890.00042,837.9996199999999,839.9996,913.99951,860.9998499999999,1151.00223,617.0,589.0001900000001,632.9996
Egln3,1207.0,1134.0,1196.0,775.0,662.0,734.0,1270.0,1087.0,1172.0
Egr1,663.9998,1225.9984,465.0002,716.9998,740.9996,573.0001,1637.995,1450.999,1787.996
Egr2,153.0,216.0,128.0,154.0,172.0,127.0,24.99998,23.00001720015,34.00003
Egr3,99.0,145.99955,107.0,79.0,81.00001,71.0,62.0,59.0,70.0
Egr4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ehbp1,1435.0029820000002,1420.0003,1394.00318,971.0005,1181.9995967700002,1096.9993223561,1277.0030399999998,1105.000274329,1247.002075822
Ehbp1l1,4462.0006,5237.9981800000005,5354.00117,3580.0015,3584.9948000000004,4132.0027,4961.00284,4079.00016,4519.00418
Ehd1,1745.0047,1450.0044,1701.0008,1520.00193,1230.0,1596.0,1712.996,1748.0038,1795.9982
Ehd2,3884.99572,3092.99647,3165.99984,6029.99818,4991.99529,4933.00336,3378.0038600000003,3153.99947,3333.99866
Ehd3,197.0,170.0,153.0,333.011,222.00077,282.006,71.0,66.0,82.0
Ehd4,11173.0062,13836.99426,13066.984960000002,9957.99716,9198.995511,10207.97765,7850.99865106112,6785.000000059484,7523.996599999999
Ehf,0.0,1.999999,0.0,1.0,3.0,1.0,1.0,0.0,0.0
Ehhadh,124.0,94.0,178.0,173.0,105.0,124.0,231.0,200.0,198.0
Ehmt1,578.9995100000001,584.00025208,485.99973,714.99906,828.000460107475,643.998843893,442.0000179743,399.00067700000005,412.00004827279
Ehmt2,1733.999508715,1349.0009077392,1117.99949127615,2085.999564786,1932.999367946,2093.99941076,652.9997822992,628.0002273483034,633.9997038364
Ei24,1241.00075,1148.99986,1230.999868,1466.99974,1324.00162,1476.99935,1202.999318,1185.9999,1131.99944
Eid1,1218.22,1179.15,943.087,1693.5,1634.56,1866.43,503.122,422.644,477.771
Eid2,186.0,149.0,140.0,162.0,177.0,183.0,126.0,111.0,96.0
Eid2b,107.0,121.0,97.0,96.0,89.0,137.0,153.0,129.0,149.0
Eid3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1,5069.91659,4904.3861,5324.10506,4872.733090000001,4650.45829,5516.605439999999,5163.60275,4863.794107199999,4917.72838
Eif1a,755.0003500822137,574.999920304438,504.9999,1199.999473815,1024.0001,1177.9996,210.999595,211.0002799446,237.0003
Eif1ad,432.457,405.65813,411.45077,436.94282,396.0067,560.836,402.8014500000001,367.487,364.08336
Eif1ad10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ad8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1ax,1106.0037,1113.0028,1182.9971,1180.0029,1110.0022,1202.9998,1083.9996,943.0002,1025.0
Eif1b,654.0,595.0,545.0,687.99975,716.0,778.0,499.0,435.0,464.0
Eif2a,838.0005199999999,846.99949,830.9995690000001,1093.99948,1103.99997,1119.0003,607.99972,530.9998,588.0002
Eif2ak1,759.90552,680.15161,726.33,968.347,901.745,1041.73,628.548,549.72,576.618
Eif2ak2,639.9995299999999,579.00045,562.00019,738.00001,809.9999899999999,714.99974,314.00012,290.9996,317.00015
Eif2ak3,410.00039,275.0,246.0,667.9997,665.99993,669.9997,176.00018,155.0,151.99953
Eif2ak4,240.00018,180.99994,158.99997,311.9997,368.9999,293.0,152.00001,143.00002,162.99991
Eif2b1,410.0004,393.0,423.00038,474.0,383.9996,476.0,437.00039,428.0,380.0
Eif2b2,442.99957,432.99967,426.99955,561.000171,561.99984,686.0001,358.00010000000003,320.9997369062,345.99965
Eif2b3,230.00038,239.99952,236.99983,256.00008,262.99958,316.99973,211.0003,173.00021999999998,235.99974
Eif2b4,460.3663,483.0009,550.2277,381.40466,361.2531,438.2812,564.137164534,562.9993,543.525464
Eif2b5,890.9997000000001,872.0,1008.0004,1013.0,898.9999,1098.0,961.0001,859.0002000000001,873.9996
Eif2c5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Eif2d,470.9996,479.99989,459.99993,573.00018,543.00031,594.0003,462.00001,430.00021,494.99957
Eif2s1,816.9997999999999,760.9998999999999,805.9995,881.9998999999999,838.0003,1024.0002,614.0002000000001,497.9999,539.0003
Eif2s2,1490.0003,1459.0023,1484.00135,1784.99818,1653.99884,1963.00055,1134.9998,962.00009,1100.00034
Eif2s3x,2124.0,2155.0,2094.99807,2141.0,2040.0,2079.00464,1725.0,1559.0,1631.00294
Eif2s3y,874.0,863.00049,631.99997,957.99949,894.0003899999999,1065.99912,808.0,713.99995,735.00005
Eif3a,4488.0049,4428.003070000001,4143.99968,4543.9966,4423.00107,4201.00132,3033.0008000000003,2627.00286,2923.99586
Eif3b,2716.00094,2657.0004,2543.9988000000003,2877.49689,2699.9982,3169.99943,1935.0048,1622.0001,1865.0033
Eif3c,2963.002,3033.004,2860.0036,3664.995,3475.9987,3890.00073,2437.0008000000003,2233.00439,2353.0025
Eif3d,1355.98937,1261.394211,1195.9934,1747.62971,1763.4104,1979.66715,962.98996,893.8755,865.35473
Eif3e,1881.0,1706.0040299999998,1585.0,2751.99573,2734.00202,2865.00394,1183.0,1076.0,1126.9951099999998
Eif3f,2179.99721,2144.99919,2156.00453,4215.99653,4143.0013,4505.00365,2119.00335,1926.0,2051.99623
Eif3g,902.99971,939.00012,893.00027,1112.99585,1011.0001,1255.00359,784.00221,687.99991,702.99977
Eif3h,2998.99569,2929.0,2796.0,3977.9991,3802.00347,4314.004220000001,2168.99998,2074.99514,2310.99674
Eif3i,1285.003,1272.00429,1250.99996,1740.9975,1535.99932,1978.00236,1097.00368,1032.99684,1096.0013700000002
Eif3j1,1235.0808,1216.64156,1364.6715,971.517,969.79044,1095.65,1080.76379,1006.74,1042.78
Eif3j2,429.586,430.585,505.438,459.888,440.376,384.022,424.898,365.04,362.145
Eif3k,1593.00067,1442.03869,1384.00396,2170.9997083000003,2063.0029600000003,2341.00081,1295.99861,1098.000923,1115.00298
Eif3l,1556.99567,1630.0018,1589.99854,2039.99765,1906.0036,2218.9998,1229.99537,1099.00265,1189.99565
Eif3m,1263.004630011937,1095.9999,1207.99669,1560.99966,1377.00198,1511.99675,1227.00259,1095.99502,1186.00073
Eif4a1,5642.002560000001,5028.995332,4993.00188,7518.00051,6776.00065,7765.99658,2977.00407,2663.0043100000003,2834.003
Eif4a2,4725.99878,4166.000291376287,4308.0009,4810.00246138,4759.99950002164,4740.24588,3964.005,3480.99949,3900.998838
Eif4a3,843.00045,832.9995200000001,805.0005,1296.00406,1124.00111,1364.00303326,736.0,641.0001,748.99979
Eif4a3l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif4a3l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif4b,4595.995540000001,4362.0016000000005,4169.00222,6101.00469,6229.0,5716.99849,2874.0028071,2619.0,2847.99826
Eif4e,1256.00053,1546.00418,1740.99551,1055.0,956.00072,1172.99983,2063.00309,1886.99584,1977.00165
Eif4e1b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Eif4e2,903.99986,817.9991600000001,881.00063,1200.0002,1339.00105,1353.00063,793.00064548,765.00016,743.99939
Eif4e3,802.927,865.922,914.917,616.903,522.0,586.932,961.907,820.881,886.976
Eif4ebp1,1303.0,1226.0,1311.0,1571.0,1238.0,1512.0,738.0,711.0,763.097
Eif4ebp2,1703.0,1541.0,1793.0,2621.0,2430.0,2015.0,2038.99913,1850.0,1929.0
Eif4ebp3,6.80776,3.09772,0.0,17.58,9.19736,5.74031,0.0,3.09184,4.16594
Eif4enif1,922.99944,874.99933,859.9995999999999,857.0006,909.99947,925.00061,749.9994300000001,663.00038100589,690.000160185147
Eif4g1,7225.0095099,7920.001165,9079.00252334943,6417.9969656692,6561.001266389271,6480.006050688511,9070.9953927745,7815.9953142,8552.99329881
Eif4g2,14372.00228,15435.9938,16265.00747,14319.998860000002,15225.00374,14850.99966,14593.99944,13178.00107,13620.99772
Eif4g3,1819.00215419734,1584.999,1478.00023,2503.00364,2354.994944,2455.00276,1301.0005308,1239.0001899999995,1277.999432
Eif4h,2576.0033,2381.99668,2189.00031,3681.9967,3331.9959,3593.9991,1925.0009,1757.9992000000002,1878.9966
Eif5,3195.00134,3188.99848767,3049.99966,3197.9996861927007,3325.002268,3591.00176,2109.00476334742,1882.998111709,2094.9968
Eif5a,4132.99983,4118.00103,3983.9989,4832.99595,4035.00434,5286.0034,3536.9979,3364.00163,3419.00372
Eif5a2,167.0,138.0,109.0,195.0,239.0,159.0,46.0,38.0,40.0
Eif5b,2052.220581,1997.0578,2058.4654,1888.8629554,1823.8242,2051.9109,1755.4443,1541.5088,1735.58271
Eif6,644.6477000000001,617.00045,542.9097300000001,965.9997,789.70648,1029.6612,326.99983,314.99961,316.99982
Eipr1,151.9999,163.00003999999998,112.9999,217.99952,191.00009,224.99977,94.99996,92.99994,99.00001
Elac1,280.0,275.0,228.0,280.0,308.0,297.0,204.0,178.0,173.0
Elac2,519.9997000000001,510.00039,504.0003,503.9996,443.0001,533.0002000000001,469.0001,437.00047,454.00021
Elane,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
Elapor1,0.0,3.000002,1.0,0.0,0.0,1.0,4.000001,2.999998,3.999998
Elapor2,95.0001083,4.0,6.0,2.0,6.0,9.0,1.0,2.0,4.0
Elavl1,821.00039,772.0005,788.0001,939.0,932.9996,1005.99934,688.0007,561.99965,632.9995
Elavl2,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0000000179936
Elavl3,6.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0
Elavl4,0.0,0.0,0.0,0.99999972236,0.0,0.0,0.0,0.0,0.0
Eldr,1.0,4.0,2.0,9.0,8.0000074,9.999995,0.0,5.00001,4.99999606
Elf1,581.8470000144653,467.1253,349.5553,719.2197,747.991,666.6562899999999,326.6927,275.9655,331.5336
Elf2,918.0000000181118,999.00074,958.99973,1343.00008,1335.00026,1219.00083,697.99998,694.999782744918,675.00027
Elf3,2.0,1.0,1.0,10.0,11.0,6.0,0.0,0.0,0.0
Elf4,785.0,563.9999,512.0,1167.0,1433.003,1025.0,259.9999,250.0005,255.99984
Elf5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Elfn1,2.0,3.0,6.0,14.0,11.0,25.0,6.0,3.0,6.0
Elfn2,2.0,4.0,6.0,1.0,2.0,1.0,20.0,17.000000999999997,18.0
Elk1,266.00044,312.00033,241.0,272.99997,296.99977,283.0,252.0004,231.9996,215.00035
Elk3,782.367,1014.92124,705.4994800000001,2271.5024,2244.0581,2431.72085,999.376,971.0,928.47167
Elk4,729.99986,645.999807,650.00019,893.00014,870.999985,949.0,515.00029,477.999129,483.00025
Ell,401.0,306.0,264.0,422.0,404.0,408.0,156.0,166.0,166.0
Ell2,359.00014,330.99992,453.00042,354.00017,421.99993062,372.00034444,182.999762,159.000283,185.999549
Ell3,5.0,3.0,4.0,11.0,12.999999999999998,15.000050000000002,5.0,3.0,4.0
Elmo1,426.0,526.0002000000001,415.0,959.00048,899.0004411,667.00049,240.99958,216.99958,217.00021
Elmo2,656.0004,558.00048,468.00048,1127.000040236848,1128.00052,1050.99965,403.00054,387.9996,417.0
Elmo3,83.00000999999999,50.9999306,33.00001,96.999985,88.00001,84.00001,21.00001,9.0,15.99996
Elmod1,0.0,1.000000272192,2.0,3.0,0.0,1.0,1.00000042353,0.0,0.99999985041
Elmod2,266.99986,275.99997,238.00015,429.11212,416.15947,378.99965,203.037069,175.063788,186.27286
Elmod3,245.00017,258.0,261.0001,292.00014,226.99946,250.99983,284.999851,314.00016,269.0002
Eln,3376.8378,4907.89604,2822.002,63761.93779,62794.9533,57351.94894,935.0001,1065.0005999999998,958.99969
Eloa,941.835,867.281,918.762,1439.6,1437.23,1352.96,750.583,647.853,697.158
Elob,1195.00133,1173.99931,1208.0012000000002,1563.99473,1349.00443,1672.99918,1068.00027,1018.99993,1076.00067
Elobl,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
Eloc,850.9988000000001,832.99956,823.0000600000001,858.00061,881.00053,1065.00002,788.9997800000001,656.00001,672.00032
Elof1,366.00049,330.99954,339.00037,541.0005,490.99989,615.99966,249.99971,230.00043,241.00018
Elovl1,797.99972,704.00044,557.00029,1469.00033,1443.00045,1604.00044,317.99995,284.00033,283.00015
Elovl2,1.00000014161,1.000000345874,1.0000000282937,1.00000002747,3.00000310553,0.0,0.0,1.00000028673,1.00000044799
Elovl3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Elovl4,5.0,1.999997,1.0,5.0,8.0,8.0,1.0,0.0,0.0
Elovl5,885.0,589.0,742.0,1283.0,994.0,1116.0,544.00019,557.0,546.99971
Elovl6,192.0,24.99999508,66.0003,174.0,78.0001,89.0,22.99996,16.99997,37.00003
Elovl7,14.0,6.0,4.0,10.0,7.0000157000000005,2.00007,6.0,2.0,4.0
Elp1,462.00049,513.00043,523.00036,559.00024,598.99981,623.9999799999999,486.00009,477.9997,460.9996
Elp2,639.00005,546.99978,480.99975,923.99992,880.00036,924.00008,428.99973,348.00001,391.00019
Elp3,746.0,647.0,670.9992199999999,895.0,900.99975,987.00009,566.0,513.0,563.0
Elp4,161.99970000000002,151.0004,146.00004,141.00009999999995,163.0002,193.9999,133.0004,152.9999,156.0
Elp5,500.00021,541.9992100000001,559.00064,550.00067,590.00068,631.99987,467.99991,493.99965,419.99992
Elp6,39.04581,37.00005,27.20624,93.99994,63.99995,86.99999,37.77003,38.21107,27.0
Emb,146.00003,133.97033,126.00001,796.98085,673.798126,838.00757,21.99996,16.0,23.95029
Emc1,1095.99988,1237.0,914.999,981.001,997.36,923.0003,877.0,781.5999999999999,801.0
Emc10,1276.00002771,1301.00012725,1131.000543912,1596.9999980000002,1669.00060316,1710.99928793,921.00071291,861.9999517900001,837.99992584
Emc2,1173.0031399999998,1201.00356,1367.99869,1015.00481,835.00008,1122.00355,1403.00122,1261.99816,1397.99561
Emc3,1288.00743,1229.00352,1273.99719,1689.00374,1617.00279,1755.0,1000.0,913.00036,939.0
Emc4,607.79742,581.0002,581.81068,571.7043100000001,507.35109,649.8888599999999,559.76325,542.60476,563.503
Emc6,561.9999,535.0004,686.0,548.0002479999999,487.0,577.0,705.0004,661.9998,766.0001
Emc7,948.0,887.0,879.0,1126.0,972.0,1130.0,669.0,599.0,687.0
Emc8,365.99958,374.91719,341.00012000000004,508.00037,470.0,517.04107,250.99985,267.99986,283.58514
Emc9,183.99968,187.99975,250.00027,171.99960000000002,153.0002,181.00031,305.99961,268.99989,295.00007
Emcn,544.00005,1048.0,886.0002,1087.00038,1078.99968,1174.00027,881.0000100000001,775.00011,938.9997
Emd,568.0815,576.6149,544.8995,623.266,575.53758143,653.39111,438.3977744184,388.21086,400.27624
Eme1,3.018463,7.1103,7.05661,25.2741,33.54643,42.56437,2.0242690000000003,4.03583,3.02937
Eme2,274.15028,268.17551,236.08893,265.9461,267.24128,259.12152,202.74023,208.10879,227.41844
Emg1,567.48671,492.467,572.64238,628.9973,579.5187999999999,692.0180700000001,668.5217,560.5639,606.5294799999999
Emid1,56.99998,50.00009,32.00002,70.00002,35.0,93.0,38.00005,24.00004,28.0
Emilin1,1175.9975,1447.0038,1212.0004,5328.9971000000005,5652.999,6611.0036,549.99992,445.0,551.9996
Emilin2,1953.9986,424.00053,469.0000357,1422.0039745499998,974.000143,1209.9985489,878.9998899999999,692.9997549648999,853.00000126054
Emilin3,6.0,11.0,2.0,5.0,3.0,2.0,2.0,1.0,0.0
